DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000846	gCSI	ACH-000846	Drug_501	239660	0.8776		7.086	0.2858	0.6943	0.762	2.608	0.1301	0.8699	0.076
ACH-000799	gCSI	ACH-000799	Drug_795	242976	0.6888	6.714	7.034	0.0124	0.9993	0.3846	1.988	0.1671	0.8329	0.1381
ACH-000616	gCSI	ACH-000616	Drug_988	237726	0.4421	7.425	7.432	0.019	0.9966	0.0247	3.095	0.3661	0.6339	0.3519
ACH-000614	gCSI	ACH-000614	Drug_201	243531	0.7413	5.551	5.551	0.099	0.9898	0.0	1.425	0.1564	0.8436	0.1289
ACH-000096	gCSI	ACH-000096	Drug_435	240869	0.8405	4.792	4.814	0.3411	0.9947	0.0171	0.6752	0.1298	0.8702	0.0809
ACH-000745	gCSI	ACH-000745	Drug_865	240245	0.35	8.587	8.691	0.0332	0.9949	0.1684	1.724	0.5859	0.4141	0.5509
ACH-001318	gCSI	ACH-001318	Drug_1005	238268	0.9828		0.0	1992.0	0.0107	0.9414	0.0551	0.0158	0.9842	0.0
ACH-000564	gCSI	ACH-000564	Drug_1214	242607	0.8095		8.846	0.2219	0.9576	0.7598	0.7065	0.1163	0.8837	0.0482
ACH-000009	gCSI	ACH-000009	Drug_1493	238795	0.862		5.779	0.0909	0.9862	0.5351	1.26	0.1334	0.8666	0.0925
ACH-000858	gCSI	ACH-000858	Drug_435	240997	0.8818	4.664	4.664	1.154	0.9418	0.0	1.283	0.0571	0.9429	0.0324
ACH-000113	gCSI	ACH-000113	Drug_1005	238242	0.8968		6.354	1.695	0.6868	0.7369	4.0	0.0247	0.9753	0.0116
ACH-000878	gCSI	ACH-000878	Drug_795	242943	0.4766	7.429	7.472	0.0176	0.9985	0.0955	2.112	0.3491	0.6509	0.3261
ACH-000463	gCSI	ACH-000463	Drug_501	239701	0.8375		7.165	0.4189	0.51	0.692	2.816	0.1747	0.8253	0.1224
ACH-000679	gCSI	ACH-000679	Drug_1493	239053	0.7261	5.719	6.03	0.5315	0.8768	0.199	0.708	0.2912	0.7088	0.2334
ACH-000350	gCSI	ACH-000350	Drug_895	240432	0.9292	4.149	4.149	3.83	0.8913	0.0	0.8733	0.0372	0.9628	0.0103
ACH-000476	gCSI	ACH-000476	Drug_1127	241782	0.6081	7.047	7.239	0.074	0.9775	0.274	1.803	0.3264	0.6736	0.2923
ACH-000420	gCSI	ACH-000420	Drug_1005	238317	0.9435		9.692	0.9371	0.1155	0.9404	4.0	0.0572	0.9428	0.0
ACH-000638	gCSI	ACH-000638	Drug_795	242928	0.6603	6.925	7.043	0.017	0.9986	0.33	4.0	0.1831	0.8169	0.1641
ACH-000484	gCSI	ACH-000484	Drug_1127	241985	0.7421	6.018	6.67	0.0332	0.9981	0.4203	1.224	0.1762	0.8238	0.1349
ACH-000257	gCSI	ACH-000257	Drug_1214	242466	0.6619		8.855	0.075	0.9889	0.5801	1.067	0.2038	0.7962	0.1457
ACH-000067	gCSI	ACH-000067	Drug_1163	237325	0.9015	1.634	1.634	36.93	0.663	0.0	0.1986	0.0903	0.9097	0.0148
ACH-000096	gCSI	ACH-000096	Drug_865	240064	0.4426	8.186	8.264	0.0331	0.9943	0.2156	3.154	0.4655	0.5345	0.4392
ACH-000508	gCSI	ACH-000508	Drug_1163	237219	0.9747		7.421	0.0	-0.0	0.9494	0.0	0.0253	0.9747	0.0
ACH-000804	gCSI	ACH-000804	Drug_1493	239042	0.5028	7.09	7.119	0.0467	0.9928	0.0434	1.381	0.6056	0.3944	0.5742
ACH-000227	gCSI	ACH-000227	Drug_895	240595	0.6511	6.438	6.53	0.045	0.9913	0.1725	2.01	0.397	0.603	0.3686
ACH-000800	gCSI	ACH-000800	Drug_279	241307	0.9912		7.096	0.0	-0.0	0.9825	0.0	0.0088	0.9912	0.0
ACH-000242	gCSI	ACH-000242	Drug_501	239895	0.9354		4.96	194.6	0.1126	0.8443	0.0751	0.065	0.935	0.0
ACH-000616	gCSI	ACH-000616	Drug_1127	241762	0.5156	7.602	7.917	0.1011	0.9758	0.2574	0.998	0.4631	0.5369	0.4111
ACH-000817	gCSI	ACH-000817	Drug_501	239893	0.922		7.247	0.3016	0.6829	0.8559	2.371	0.0849	0.9151	0.0241
ACH-000614	gCSI	ACH-000614	Drug_1105	238689	0.4704	7.854	8.128	0.1377	0.9718	0.229	0.9683	0.3264	0.6736	0.2777
ACH-000046	gCSI	ACH-000046	Drug_988	237564	0.3774	7.765	7.768	0.006	0.9998	0.0085	2.947	0.4594	0.5406	0.445
ACH-000550	gCSI	ACH-000550	Drug_1127	241777	0.3864	7.814	7.853	0.0572	0.9925	0.0437	1.034	0.5812	0.4188	0.5421
ACH-000350	gCSI	ACH-000350	Drug_279	241239	0.9892		8.743	0.9104	0.2491	0.9863	4.0	0.0063	0.9937	0.0
ACH-000099	gCSI	ACH-000099	Drug_895	240705	0.7301	6.414	6.584	0.1631	0.7788	0.3732	3.52	0.3096	0.6904	0.2792
ACH-000401	gCSI	ACH-000401	Drug_795	242866	0.5272	7.203	7.27	0.0336	0.9954	0.1323	2.015	0.2889	0.7111	0.2645
ACH-000107	gCSI	ACH-000107	Drug_883	239214	0.8051		6.807	0.1142	0.9825	0.5835	0.8825	0.1977	0.8023	0.1351
ACH-000684	gCSI	ACH-000684	Drug_1005	238171	0.9319	2.726	2.726	74.44	0.3833	0.0	0.3345	0.0248	0.9752	0.0
ACH-000400	gCSI	ACH-000400	Drug_201	243540	0.7673	5.394	5.394	0.0635	0.9969	0.0	1.561	0.1191	0.8809	0.0945
ACH-000401	gCSI	ACH-000401	Drug_895	240437	0.7598	5.753	5.867	0.0328	0.9951	0.2281	2.308	0.2364	0.7636	0.2124
ACH-000310	gCSI	ACH-000310	Drug_865	240165	0.2686	8.47	8.474	0.0154	0.999	0.0192	4.0	0.6361	0.3639	0.6244
ACH-000784	gCSI	ACH-000784	Drug_883	239406	0.9409		6.944	0.09	0.9674	0.8796	1.88	0.0614	0.9386	0.0079
ACH-000615	gCSI	ACH-000615	Drug_1105	238705	0.6727		8.622	0.0652	0.98	0.575	2.045	0.2338	0.7662	0.1843
ACH-000722	gCSI	ACH-000722	Drug_501	239930	0.9169		6.962	0.4408	0.3846	0.8318	4.0	0.0865	0.9135	0.0354
ACH-000684	gCSI	ACH-000684	Drug_1493	238978	0.5761	6.542	6.542	0.0827	0.9884	0.0	1.001	0.4834	0.5166	0.4438
ACH-000945	gCSI	ACH-000945	Drug_795	242934	0.6898	6.791	7.271	0.0246	0.9979	0.4311	1.793	0.1897	0.8103	0.1551
ACH-000422	gCSI	ACH-000422	Drug_1105	238722	0.6019	7.702	8.411	0.0572	0.9896	0.4583	1.521	0.2681	0.7319	0.2214
ACH-000681	gCSI	ACH-000681	Drug_201	243215	0.7094	5.759	5.763	0.0134	0.9993	0.0111	2.255	0.1987	0.8013	0.1804
ACH-000092	gCSI	ACH-000092	Drug_435	240901	0.8896	4.649	5.313	0.0442	0.9853	0.4952	3.045	0.0814	0.9186	0.0622
ACH-000822	gCSI	ACH-000822	Drug_1087	242337	0.2475	9.159	9.327	0.1553	0.9783	0.0705	0.3941	0.8285	0.1715	0.8095
ACH-000792	gCSI	ACH-000792	Drug_501	239595	0.7524		7.212	0.3104	0.636	0.5375	2.058	0.2681	0.7319	0.2186
ACH-000359	gCSI	ACH-000359	Drug_1127	241851	0.5086	7.763	7.89	0.013	0.999	0.242	2.276	0.4701	0.5299	0.437
ACH-000792	gCSI	ACH-000792	Drug_435	240798	0.899	3.509	5.15	0.3389	0.9711	0.4875	0.9772	0.079	0.921	0.0419
ACH-000756	gCSI	ACH-000756	Drug_865	240067	0.4163	8.242	8.357	0.0595	0.9846	0.1961	1.881	0.4965	0.5035	0.4628
ACH-000823	gCSI	ACH-000823	Drug_501	239799	0.8592		7.87	0.4275	0.5987	0.7814	0.9632	0.1615	0.8385	0.0794
ACH-000659	gCSI	ACH-000659	Drug_1105	238692	0.5572	7.903	8.071	0.0202	0.9976	0.3475	3.058	0.2649	0.7351	0.2376
ACH-000810	gCSI	ACH-000810	Drug_988	237895	0.4069	7.566	7.566	0.0121	0.9995	0.0023	4.0	0.4096	0.5904	0.3993
ACH-000971	gCSI	ACH-000971	Drug_201	243355	0.738	5.572	5.572	0.0449	0.9947	0.0	1.802	0.1554	0.8446	0.1332
ACH-000271	gCSI	ACH-000271	Drug_1005	238323	0.9922		4.015	200600.0	-0.125	0.6693	2.251	0.0	1.0	0.0
ACH-000596	gCSI	ACH-000596	Drug_988	237789	0.4395	7.478	7.486	0.0055	0.9998	0.0353	3.698	0.3758	0.6242	0.3633
ACH-000580	gCSI	ACH-000580	Drug_435	240806	0.8696	4.782	4.782	13.42	0.9858	0.0	4.0	0.0327	0.9673	0.0236
ACH-000548	gCSI	ACH-000548	Drug_1005	237978	0.8497	4.774	4.774	18.06	0.6239	0.0	0.7697	0.0159	0.9841	0.0
ACH-000066	gCSI	ACH-000066	Drug_865	240119	0.7119		8.03	0.1485	0.9514	0.5709	1.138	0.2282	0.7718	0.1689
ACH-000585	gCSI	ACH-000585	Drug_279	241264	0.8235	3.441	3.441	53.42	0.4821	0.0	0.2158	0.0696	0.9304	0.0054
ACH-000046	gCSI	ACH-000046	Drug_1493	238779	0.6752	6.439	6.667	0.1123	0.961	0.2693	1.477	0.3768	0.6232	0.3365
ACH-000480	gCSI	ACH-000480	Drug_988	237736	0.5942	6.932	7.039	0.0599	0.9825	0.1989	2.049	0.2186	0.7814	0.194
ACH-000938	gCSI	ACH-000938	Drug_988	237826	0.3854	7.688	7.688	0.048	0.9924	0.0	4.0	0.4424	0.5576	0.4321
ACH-000800	gCSI	ACH-000800	Drug_1005	238085	0.6691	5.986	5.986	53.47	0.972	0.0	4.0	0.018	0.982	0.01
ACH-000787	gCSI	ACH-000787	Drug_795	243048	0.3888	8.049	8.079	0.0029	1.0	0.101	3.264	0.49	0.51	0.4717
ACH-000457	gCSI	ACH-000457	Drug_279	241221	0.9476		9.656	2.314	0.1661	0.9397	0.5106	0.0394	0.9606	0.0
ACH-000638	gCSI	ACH-000638	Drug_883	239297	0.8811		6.424	1.123	0.8522	0.7128	0.4277	0.117	0.883	0.0414
ACH-000878	gCSI	ACH-000878	Drug_1163	237293	0.9391	2.773	2.773	28.18	0.6265	0.0	0.3621	0.0436	0.9564	0.002
ACH-000074	gCSI	ACH-000074	Drug_435	241003	0.9209	4.476	4.478	1167.0	0.7175	0.0102	4.0	0.0035	0.9965	0.0
ACH-000121	gCSI	ACH-000121	Drug_1105	238484	0.6876		8.483	0.1244	0.9535	0.5814	1.243	0.2151	0.7849	0.1586
ACH-000271	gCSI	ACH-000271	Drug_1163	237512	1.0		2.643	961.8	0.0	0.8844	1.609	0.0	1.0	0.0
ACH-000350	gCSI	ACH-000350	Drug_1005	238014	0.8127	5.095	5.095	16.6	0.7326	0.0	1.039	0.0119	0.9881	0.0
ACH-000138	gCSI	ACH-000138	Drug_795	242851	0.5724	7.065	7.112	0.0117	0.9994	0.1757	3.995	0.2403	0.7597	0.225
ACH-000365	gCSI	ACH-000365	Drug_1214	242763	0.4275	8.77	9.043	0.0363	0.9955	0.3179	1.604	0.3645	0.6355	0.3233
ACH-000585	gCSI	ACH-000585	Drug_501	239657	0.7523		7.329	0.2907	0.7162	0.5535	1.865	0.2725	0.7275	0.2189
ACH-000580	gCSI	ACH-000580	Drug_201	243235	0.8783		5.766	0.0168	0.9995	0.5865	1.473	0.0853	0.9147	0.0528
ACH-000355	gCSI	ACH-000355	Drug_201	243341	0.6377	6.174	6.174	0.0505	0.9899	0.0	4.0	0.3077	0.6923	0.2974
ACH-000476	gCSI	ACH-000476	Drug_1005	238154	0.9744		7.426	0.0	-0.0	0.9488	0.0	0.0256	0.9744	0.0
ACH-000307	gCSI	ACH-000307	Drug_895	240678	0.7662	5.374	5.379	0.2788	0.978	0.0052	0.8669	0.207	0.793	0.1631
ACH-000758	gCSI	ACH-000758	Drug_1127	241857	0.5856	7.335	7.773	0.0853	0.9811	0.3408	1.133	0.3878	0.6122	0.3353
ACH-000138	gCSI	ACH-000138	Drug_883	239218	0.8693		6.407	0.2529	0.9187	0.6744	0.989	0.1214	0.8786	0.0684
ACH-000457	gCSI	ACH-000457	Drug_1105	238404	0.6595	6.855	7.605	0.1407	0.9713	0.4332	1.165	0.1638	0.8362	0.1218
ACH-000980	gCSI	ACH-000980	Drug_1493	238863	0.5807	6.832	6.909	0.057	0.9866	0.1353	1.776	0.5008	0.4992	0.4701
ACH-000684	gCSI	ACH-000684	Drug_435	240991	0.8335	4.999	4.999	0.7821	0.9895	0.0	4.0	0.0804	0.9196	0.0703
ACH-000253	gCSI	ACH-000253	Drug_883	239224	0.8645	4.811	4.811	56.99	0.4345	0.0	2.614	0.0122	0.9878	0.0033
ACH-000585	gCSI	ACH-000585	Drug_1127	241669	0.397	8.299	8.393	0.0127	0.9989	0.1765	2.004	0.6188	0.3812	0.5855
ACH-000365	gCSI	ACH-000365	Drug_1005	238324	0.6977	5.814	5.814	1423.0	0.3672	0.0002	4.0	0.0048	0.9952	0.0004
ACH-000679	gCSI	ACH-000679	Drug_895	240659	0.9162	4.39	4.39	3.203	0.8926	0.0	1.163	0.0355	0.9645	0.0131
ACH-000178	gCSI	ACH-000178	Drug_435	240956	0.8701	4.611	4.611	1.521	0.923	0.0	0.7604	0.0925	0.9075	0.0514
ACH-000046	gCSI	ACH-000046	Drug_1214	242413	0.6872		8.972	0.077	0.9818	0.6219	1.451	0.195	0.805	0.1404
ACH-000655	gCSI	ACH-000655	Drug_435	241107	0.8404	4.954	4.954	0.0364	0.9996	0.0	1.896	0.084	0.916	0.0641
ACH-000853	gCSI	ACH-000853	Drug_1163	237285	0.993		5.824	0.8505	0.2711	0.9768	4.0	0.005	0.995	0.0
ACH-000832	gCSI	ACH-000832	Drug_883	239208	0.6415	6.518	6.716	0.0732	0.9882	0.2081	1.18	0.3566	0.6434	0.3143
ACH-000846	gCSI	ACH-000846	Drug_1127	241672	0.5576	7.652	7.918	0.0226	0.9979	0.3223	1.691	0.425	0.575	0.3815
ACH-000900	gCSI	ACH-000900	Drug_795	242921	0.4667	7.514	7.558	0.0122	0.9993	0.1006	2.221	0.3673	0.6327	0.3448
ACH-000823	gCSI	ACH-000823	Drug_895	240598	0.892		5.522	0.0431	0.9941	0.5744	1.909	0.0925	0.9075	0.0634
ACH-000476	gCSI	ACH-000476	Drug_895	240568	0.7634	5.668	5.752	0.04	0.9901	0.1898	2.476	0.2237	0.7763	0.2024
ACH-000483	gCSI	ACH-000483	Drug_895	240726	0.8456	4.86	4.86	0.8463	0.9352	0.0	0.9419	0.1067	0.8933	0.0702
ACH-000062	gCSI	ACH-000062	Drug_865	240288	0.3717	8.192	8.222	0.0165	0.9988	0.1071	3.453	0.5201	0.4799	0.5017
ACH-000355	gCSI	ACH-000355	Drug_795	242938	0.4408	7.53	7.559	0.0616	0.9847	0.0573	1.781	0.3854	0.6146	0.3602
ACH-000094	gCSI	ACH-000094	Drug_201	243375	0.7896	5.253	5.253	0.1579	0.9951	0.0	1.239	0.1026	0.8974	0.0735
ACH-000925	gCSI	ACH-000925	Drug_988	237628	0.4623	7.282	7.29	0.0141	0.9991	0.0192	2.355	0.3316	0.6684	0.3135
ACH-000781	gCSI	ACH-000781	Drug_1005	238070	0.7027	5.769	5.769	0.7802	0.9873	0.0	0.8538	0.0655	0.9345	0.0314
ACH-000253	gCSI	ACH-000253	Drug_1005	238010	0.9095	3.575	3.575	37.39	0.551	0.0	0.4085	0.0263	0.9737	0.0
ACH-000350	gCSI	ACH-000350	Drug_201	243264	0.7968	5.207	5.207	0.2817	0.9874	0.0	1.212	0.0961	0.9039	0.0668
ACH-000271	gCSI	ACH-000271	Drug_895	240735	0.6555	6.139	6.169	0.0819	0.9819	0.0469	1.465	0.3676	0.6324	0.338
ACH-000483	gCSI	ACH-000483	Drug_279	241533	0.9222		9.039	2.682	0.4071	0.8997	0.3867	0.0525	0.9475	0.0
ACH-000945	gCSI	ACH-000945	Drug_279	241312	0.9257	0.8847	0.8847	249.8	0.1707	0.0	0.1969	0.0286	0.9714	0.0
ACH-000062	gCSI	ACH-000062	Drug_1005	238274	0.6926	6.466	6.733	0.0642	0.9894	0.3252	1.706	0.1322	0.8678	0.1045
ACH-000664	gCSI	ACH-000664	Drug_435	241139	0.8715	4.769	4.769	2.052	0.9735	0.0	2.587	0.0407	0.9593	0.0272
ACH-000094	gCSI	ACH-000094	Drug_501	239743	0.8683		7.194	0.265	0.7374	0.7525	1.866	0.1423	0.8577	0.0829
ACH-000825	gCSI	ACH-000825	Drug_1127	241755	0.6208	7.283	7.874	0.0866	0.9758	0.4126	1.281	0.3612	0.6388	0.3072
ACH-000107	gCSI	ACH-000107	Drug_501	239618	0.8509		7.171	0.1348	0.8916	0.7179	2.405	0.1606	0.8394	0.1055
ACH-000056	gCSI	ACH-000056	Drug_1105	238438	0.3936	7.693	7.696	0.0495	0.9908	0.0156	4.0	0.3028	0.6972	0.2921
ACH-000938	gCSI	ACH-000938	Drug_1163	237425	0.9808		6.248	0.2112	0.88	0.9488	4.0	0.0168	0.9832	0.0
ACH-000392	gCSI	ACH-000392	Drug_1105	238405	0.7006		8.183	0.0334	0.9976	0.5704	1.202	0.1873	0.8127	0.1353
ACH-000580	gCSI	ACH-000580	Drug_865	240003	0.482	8.156	8.268	0.0154	0.9988	0.2718	3.041	0.433	0.567	0.4029
ACH-000138	gCSI	ACH-000138	Drug_1493	238815	0.5961	6.548	6.59	0.0501	0.9923	0.0643	1.427	0.4637	0.5363	0.4321
ACH-000650	gCSI	ACH-000650	Drug_501	239762	0.8678		6.965	0.1982	0.7634	0.7326	3.393	0.1377	0.8623	0.0892
ACH-000585	gCSI	ACH-000585	Drug_1105	238447	0.324	8.842	8.974	0.0376	0.9943	0.1832	1.504	0.5243	0.4757	0.4862
ACH-000343	gCSI	ACH-000343	Drug_795	242932	0.6759	6.999	7.278	0.0105	0.9995	0.4068	2.622	0.1987	0.8013	0.1705
ACH-000351	gCSI	ACH-000351	Drug_1163	237418	0.8596	3.707	3.707	9.053	0.8125	0.0	0.3012	0.1185	0.8815	0.0448
ACH-000365	gCSI	ACH-000365	Drug_201	243569	0.6206	6.32	6.328	0.0152	0.9989	0.0221	2.5	0.3403	0.6597	0.3231
ACH-000611	gCSI	ACH-000611	Drug_1214	242764	0.4124	8.576	8.839	0.0476	0.9942	0.2698	1.279	0.3514	0.6486	0.3084
ACH-000480	gCSI	ACH-000480	Drug_1005	238144	0.8441	4.754	4.754	11.96	0.796	0.0	0.6595	0.0242	0.9758	0.0009
ACH-000320	gCSI	ACH-000320	Drug_1163	237460	0.9638		2.562	0.0	-0.0	0.9275	0.0	0.0362	0.9638	0.0
ACH-000804	gCSI	ACH-000804	Drug_795	243078	0.4344	7.429	7.439	0.1039	0.9779	0.0131	1.219	0.3737	0.6263	0.3398
ACH-000120	gCSI	ACH-000120	Drug_1105	238416	0.4472	7.84	7.953	0.0465	0.9936	0.1609	1.492	0.315	0.685	0.2824
ACH-000062	gCSI	ACH-000062	Drug_1214	242715	0.7286		8.313	0.1286	0.9741	0.6221	1.151	0.1309	0.8691	0.0834
ACH-000971	gCSI	ACH-000971	Drug_501	239723	0.8919		7.169	0.3714	0.6491	0.7954	4.0	0.1163	0.8837	0.0616
ACH-000615	gCSI	ACH-000615	Drug_895	240714	0.9025		5.48	0.0303	0.997	0.6046	1.968	0.0816	0.9184	0.0535
ACH-000656	gCSI	ACH-000656	Drug_865	240337	0.2507	8.531	8.534	0.0052	0.9998	0.0085	2.823	0.6586	0.3414	0.6434
ACH-000120	gCSI	ACH-000120	Drug_1493	238819	0.5346	6.931	6.971	0.0605	0.9877	0.0602	1.385	0.5592	0.4408	0.5267
ACH-000615	gCSI	ACH-000615	Drug_279	241521	0.9591		9.498	0.0	-0.0	0.9181	0.0	0.0409	0.9591	0.0
ACH-000616	gCSI	ACH-000616	Drug_279	241355	0.7366	4.982	4.982	15.01	0.752	0.0	0.281	0.0878	0.9122	0.0203
ACH-000365	gCSI	ACH-000365	Drug_1163	237513	0.9961		3.54	0.0	-0.0	0.9923	0.0	0.0039	0.9961	0.0
ACH-000550	gCSI	ACH-000550	Drug_501	239763	0.9457		7.635	0.8725	0.2697	0.9102	0.9349	0.0612	0.9388	0.0
ACH-000476	gCSI	ACH-000476	Drug_1493	238961	0.7173	5.912	5.985	0.034	0.9953	0.1455	2.05	0.2881	0.7119	0.2636
ACH-000681	gCSI	ACH-000681	Drug_1005	237965	0.67	5.98	5.98	1.059	0.9873	0.0	1.992	0.0371	0.9629	0.0211
ACH-000980	gCSI	ACH-000980	Drug_1163	237249	0.9972		2.877	0.0	-0.0	0.9944	0.0	0.0028	0.9972	0.0
ACH-000948	gCSI	ACH-000948	Drug_201	243204	0.7205	5.677	5.678	0.0394	0.9934	0.0005	2.1	0.1795	0.8205	0.1601
ACH-000817	gCSI	ACH-000817	Drug_1493	239089	0.551	6.694	6.694	0.0452	0.9924	0.0	1.656	0.5228	0.4772	0.498
ACH-000564	gCSI	ACH-000564	Drug_988	237758	0.4579	7.253	7.253	0.062	0.9875	0.0	4.0	0.3283	0.6717	0.318
ACH-000310	gCSI	ACH-000310	Drug_895	240565	0.4774	7.136	7.136	0.0424	0.9956	0.0	0.9704	0.6338	0.3662	0.5968
ACH-000099	gCSI	ACH-000099	Drug_501	239903	0.9254		7.137	0.4256	0.5826	0.8573	4.0	0.0799	0.9201	0.0238
ACH-000355	gCSI	ACH-000355	Drug_865	240109	0.429	8.307	8.409	0.0371	0.9907	0.2229	2.523	0.4906	0.5094	0.46
ACH-000365	gCSI	ACH-000365	Drug_795	243166	0.4476	7.362	7.372	0.1128	0.9658	0.017	1.546	0.3539	0.6461	0.3269
ACH-000457	gCSI	ACH-000457	Drug_883	239210	0.7542		7.433	0.202	0.9136	0.5701	0.8455	0.2709	0.7291	0.1994
ACH-000652	gCSI	ACH-000652	Drug_435	241144	0.8724		5.976	0.1054	0.9811	0.6129	1.19	0.1306	0.8694	0.0845
ACH-000096	gCSI	ACH-000096	Drug_883	239262	0.9342		6.957	0.3664	0.9212	0.8666	0.5941	0.0682	0.9318	0.0049
ACH-000822	gCSI	ACH-000822	Drug_201	243546	0.8162	5.359	5.424	0.0068	0.9999	0.2255	4.0	0.0864	0.9136	0.0743
ACH-000465	gCSI	ACH-000465	Drug_201	243544	0.7345	5.592	5.592	0.1046	0.974	0.0	1.72	0.1613	0.8387	0.138
ACH-000615	gCSI	ACH-000615	Drug_435	241119	0.8302	5.019	5.019	0.5694	0.9882	0.0	3.973	0.0853	0.9147	0.0751
ACH-000350	gCSI	ACH-000350	Drug_435	240835	0.8785		6.195	0.2921	0.8884	0.6684	1.011	0.131	0.869	0.0768
ACH-000221	gCSI	ACH-000221	Drug_1127	241943	0.4143	7.89	7.914	0.0046	0.9997	0.1022	4.0	0.5626	0.4374	0.5456
ACH-000585	gCSI	ACH-000585	Drug_1163	237236	0.8838	2.682	2.682	26.58	0.6142	0.0	0.2362	0.1034	0.8966	0.0271
ACH-000564	gCSI	ACH-000564	Drug_895	240579	0.7768	5.732	5.976	0.03	0.9967	0.3221	1.84	0.227	0.773	0.1956
ACH-000722	gCSI	ACH-000722	Drug_201	243565	0.7471	5.518	5.518	0.0279	0.9931	0.0	2.666	0.1374	0.8626	0.1221
ACH-000810	gCSI	ACH-000810	Drug_865	240317	0.5098	8.174	8.393	0.0236	0.9967	0.3304	2.152	0.4199	0.5801	0.3803
ACH-000371	gCSI	ACH-000371	Drug_865	240291	0.3383	8.423	8.479	0.0414	0.9905	0.1135	2.01	0.5758	0.4242	0.5481
ACH-000654	gCSI	ACH-000654	Drug_201	243517	0.5657	6.626	6.631	0.0264	0.9973	0.0095	1.832	0.4234	0.5766	0.4006
ACH-000615	gCSI	ACH-000615	Drug_1493	239108	0.5954	6.428	6.428	0.0699	0.9884	0.0	1.23	0.4534	0.5466	0.4203
ACH-000343	gCSI	ACH-000343	Drug_501	239703	0.8986		7.418	0.3274	0.6569	0.822	1.647	0.1128	0.8872	0.0456
ACH-001318	gCSI	ACH-001318	Drug_201	243514	0.7551	5.469	5.469	0.0956	0.9832	0.0	1.83	0.131	0.869	0.1094
ACH-000420	gCSI	ACH-000420	Drug_279	241537	0.9756		10.44	3.219	0.0184	0.9748	0.794	0.0212	0.9788	0.0
ACH-000853	gCSI	ACH-000853	Drug_795	242935	0.5633	7.359	7.445	0.0125	0.9984	0.2394	3.275	0.2881	0.7119	0.2666
ACH-000274	gCSI	ACH-000274	Drug_988	237728	0.5729	6.563	6.563	0.0157	0.9983	0.0	4.0	0.1477	0.8523	0.1374
ACH-000750	gCSI	ACH-000750	Drug_988	237794	0.4235	7.479	7.48	0.0038	0.9999	0.0062	3.637	0.3856	0.6144	0.3741
ACH-000659	gCSI	ACH-000659	Drug_865	240302	0.5181	7.846	8.039	0.0347	0.9947	0.2841	1.896	0.3825	0.6175	0.3464
ACH-000665	gCSI	ACH-000665	Drug_279	241524	0.9892		5.119	0.0	-0.0	0.9784	0.0	0.0108	0.9892	0.0
ACH-000627	gCSI	ACH-000627	Drug_1005	238196	0.9103	2.514	2.514	70.2	0.2448	0.0	0.2652	0.0433	0.9567	0.0001
ACH-000476	gCSI	ACH-000476	Drug_865	240168	0.6472	7.275	8.055	0.0982	0.9626	0.478	1.739	0.2812	0.7188	0.234
ACH-000178	gCSI	ACH-000178	Drug_883	239348	0.849		6.795	0.4423	0.9393	0.6772	0.5066	0.1537	0.8463	0.0759
ACH-000371	gCSI	ACH-000371	Drug_435	241095	0.9115	4.315	4.315	3.316	0.856	0.0	0.8614	0.0506	0.9494	0.0197
ACH-000665	gCSI	ACH-000665	Drug_201	243550	0.7647	5.41	5.41	0.0708	0.9958	0.0	1.573	0.1223	0.8777	0.0978
ACH-000853	gCSI	ACH-000853	Drug_501	239706	0.8981		6.884	0.1965	0.6988	0.788	4.0	0.1047	0.8953	0.0568
ACH-000903	gCSI	ACH-000903	Drug_1105	238451	0.5106	7.878	8.146	0.0962	0.9707	0.2918	1.417	0.3017	0.6983	0.2622
ACH-000945	gCSI	ACH-000945	Drug_1005	238090	0.7096	5.743	5.743	1415.0	0.789	0.0001	4.0	0.0026	0.9974	0.0
ACH-000858	gCSI	ACH-000858	Drug_1105	238581	0.4054	8.487	8.758	0.0437	0.9955	0.2475	1.095	0.4398	0.5602	0.3911
ACH-000350	gCSI	ACH-000350	Drug_1214	242459	0.9332	-4.718	0.0	354.6	0.1536	0.3876	0.1374	0.0362	0.9638	0.0
ACH-000580	gCSI	ACH-000580	Drug_883	239199	0.9189	1.301	1.301	42.75	0.6265	0.0	0.2052	0.0733	0.9267	0.0063
ACH-000693	gCSI	ACH-000693	Drug_1163	237379	0.9724		6.572	0.3106	0.6793	0.9357	4.0	0.0265	0.9735	0.0
ACH-000987	gCSI	ACH-000987	Drug_1005	238221	0.823	3.815	3.815	22.25	0.5879	0.0	0.2509	0.0991	0.9009	0.0254
ACH-000074	gCSI	ACH-000074	Drug_501	239797	0.9641		6.927	0.2965	0.4601	0.9264	4.0	0.0372	0.9628	0.0
ACH-000846	gCSI	ACH-000846	Drug_201	243292	0.761	5.607	5.663	0.0127	0.9991	0.1375	2.51	0.1506	0.8494	0.1325
ACH-000065	gCSI	ACH-000065	Drug_1493	239050	0.5424	6.754	6.757	0.0225	0.9983	0.0041	1.507	0.5369	0.4631	0.5096
ACH-000745	gCSI	ACH-000745	Drug_279	241451	0.5442	6.736	6.736	454.6	0.981	0.0006	4.0	0.0024	0.9976	0.0
